is:open created:{{param|relative_date}},>1|today,3..1|last 3 days,7..4|last week,14..8|last 2 weeks,30..15|last month,<30|more than a month
2020-03-07,19,31,15,32,43,85
2020-03-06,20,31,15,27,43,84
2020-03-05,24,18,18,22,42,84
2020-03-04,17,15,22,20,43,83
2020-03-03,18,14,21,19,44,83
2020-03-02,15,16,19,15,43,86
2020-03-01,14,23,21,17,48,80
2020-02-29,18,18,19,21,46,78
2020-02-28,16,22,19,25,48,78
2020-02-27,18,18,12,25,46,81
2020-02-26,15,23,10,22,47,84
2020-02-25,21,20,12,22,41,83
2020-02-24,14,19,14,23,39,82
2020-02-23,14,14,16,25,32,82
2020-02-22,18,9,12,30,31,83
2020-02-21,6,13,13,28,28,82
2020-02-20,11,13,13,33,29,83
2020-02-19,11,16,17,32,28,81
2020-02-18,14,18,15,28,29,83
2020-02-17,11,20,15,24,31,81
2020-02-16,14,17,19,20,31,81
2020-02-15,15,15,25,22,24,85
2020-02-14,15,15,20,28,22,84
2020-02-13,15,20,18,27,21,84
2020-02-12,16,29,14,29,25,84
2020-02-11,20,29,18,28,25,85
2020-02-10,22,20,17,26,26,89
2020-02-09,19,17,18,26,29,86
2020-02-08,9,15,17,14,31,86
2020-02-07,18,15,25,14,31,87
2020-02-06,16,20,27,14,29,85
2020-02-05,14,21,24,19,36,79
2020-02-04,15,17,12,20,37,76
2020-02-03,12,27,9,21,35,77
2020-02-02,19,27,8,24,35,74
2020-02-01,20,15,7,24,38,75
2020-01-31,15,11,9,21,40,76
2020-01-30,11,6,10,18,43,74
2020-01-29,13,10,17,20,42,74
2020-01-28,14,9,19,20,40,72
2020-01-27,6,11,20,21,43,70
2020-01-26,9,17,15,19,43,68
2020-01-25,16,20,17,21,41,68
2020-01-24,12,21,12,21,43,67
2020-01-23,19,21,12,20,40,67
2020-01-22,16,17,11,21,37,68
2020-01-21,16,13,16,22,34,67
2020-01-20,8,18,15,28,30,68
2020-01-19,12,16,17,29,31,67
2020-01-18,13,15,15,32,30,70
2020-01-17,17,15,14,33,31,71
2020-01-16,9,18,16,30,31,73
2020-01-15,25,13,20,30,29,72
2020-01-14,11,17,21,27,31,68
2020-01-13,15,16,25,29,30,66
2020-01-12,11,17,24,30,29,66
2020-01-11,13,21,26,29,29,68
2020-01-10,18,19,21,28,32,73
2020-01-09,19,28,18,30,32,74
2020-01-08,18,26,19,24,32,73
2020-01-07,24,22,21,18,34,71
2020-01-06,16,18,27,17,35,73
2020-01-05,13,19,25,14,35,70
2020-01-04,17,23,20,15,34,71
2020-01-03,16,26,13,16,34,70
2019-12-28,12,19,14,22,30,67
2019-12-27,10,17,14,20,33,65
2019-12-26,10,13,15,22,33,66
2019-12-25,10,9,12,22,31,66
2019-12-24,10,12,9,22,32,67
2019-12-23,11,12,8,14,32,64
2019-12-22,11,12,16,16,32,68
2019-12-21,10,15,21,23,32,68
2019-12-20,13,10,21,27,38,65
2019-12-19,12,12,14,25,32,66
2019-12-18,6,24,14,27,32,64
2019-12-17,11,18,12,28,32,63
2019-12-16,23,10,10,23,31,62
2019-12-15,5,15,12,22,28,62
2019-12-14,10,15,17,21,27,63
2019-12-13,15,14,23,22,28,63
2019-12-12,15,7,17,23,31,62
2019-12-11,10,19,17,25,32,63
2019-12-10,9,30,13,27,33,62
2019-12-09,17,24,19,22,32,60
2019-12-08,17,13,18,20,32,58
2019-12-07,17,16,16,21,31,60
2019-12-06,9,28,21,20,30,60
2019-12-05,21,19,21,21,29,58
2019-12-04,15,17,21,23,31,59
2019-12-03,14,21,17,20,32,58
2019-12-02,15,21,18,21,36,57
2019-12-01,17,25,18,20,33,56
2019-11-23,0,42,18,29,39,54
2019-11-22,0,34,16,35,34,54
2019-11-21,0,37,13,35,33,55
2019-11-20,0,31,19,33,36,53
2019-11-19,0,29,24,35,32,54
2019-11-18,0,22,27,31,31,56
2019-11-17,0,29,32,30,34,56
2019-11-16,0,30,36,27,33,57
2019-11-15,0,46,28,27,31,57
2019-11-14,0,46,26,25,29,57
2019-11-13,0,44,29,25,29,58
2019-11-12,0,42,28,23,28,58
2019-11-11,0,38,23,24,27,57
2019-11-10,0,34,24,26,28,59
2019-11-09,1,30,24,28,27,60
2019-11-08,10,26,21,29,25,57
2019-11-07,0,37,27,34,27,60
2019-11-06,0,45,27,36,24,61
2019-11-04,17,38,30,31,23,59
2019-11-03,15,28,31,31,23,58
2019-11-02,10,27,26,34,22,59
2019-11-01,14,25,25,30,21,59
2019-10-31,11,33,29,24,25,58
2019-10-30,19,26,30,22,25,60
2019-10-29,13,20,28,21,24,61
2019-10-28,17,26,26,24,30,58
2019-10-27,9,32,21,25,29,59
2019-10-26,12,35,15,28,29,59
2019-10-25,24,31,22,22,28,61
2019-10-24,25,28,21,27,28,62
2019-10-23,15,26,23,26,28,68
2019-10-22,18,23,25,27,28,68
2019-10-21,16,23,21,25,30,66
2019-10-20,18,26,19,24,31,66
2019-10-19,14,31,17,25,30,67
2019-10-18,23,35,22,32,28,65
2019-10-17,19,21,24,30,27,64
2019-10-16,16,18,26,31,23,68
2019-10-15,12,23,33,27,24,68
2019-10-14,10,33,28,26,24,69
2019-10-13,17,32,27,22,24,68
2019-10-12,15,38,23,26,21,68
2019-10-11,18,42,23,23,20,72
2019-10-10,16,31,24,19,23,72
2019-10-09,14,26,28,13,25,71
2019-10-08,16,25,28,13,24,72
2019-10-07,12,35,23,15,26,69
2019-10-06,19,38,17,21,23,70
2019-10-05,18,43,16,22,21,69
2019-10-04,23,27,13,22,25,70
2019-10-03,18,22,14,27,23,72
2019-10-02,21,15,16,26,22,73
2019-10-01,19,20,22,23,22,72
2019-09-30,18,23,25,20,23,75
2019-09-29,8,23,24,19,24,77
2019-09-28,15,27,27,16,31,77
2019-09-27,17,33,21,19,29,77
2019-09-26,19,32,17,22,28,75
2019-09-25,15,25,17,20,28,73
2019-09-24,18,28,17,25,30,74
2019-09-23,16,17,18,26,28,72
2019-09-22,12,17,14,29,29,72
2019-09-21,14,21,11,30,30,68
2019-09-20,11,20,14,28,35,66
2019-09-19,16,18,15,24,38,63
2019-09-18,11,13,17,24,35,64
2019-09-17,11,17,23,23,36,64
2019-09-16,17,15,23,20,37,61
2019-09-15,7,24,23,21,39,65
2019-09-14,15,23,23,18,37,68
2019-09-13,18,28,22,20,36,68
2019-09-12,10,26,18,21,35,69
2019-09-11,12,25,15,18,36,67
2019-09-10,15,21,17,20,33,67
2019-09-09,15,21,15,23,35,65
2019-09-08,12,18,22,22,34,64
2019-09-07,13,16,24,27,29,65
2019-09-06,17,20,22,26,30,64
2019-09-05,14,23,23,29,27,65
2019-09-04,13,34,22,34,24,68
2019-09-03,15,30,21,33,21,68
2019-09-02,10,32,22,28,24,66
2019-09-01,17,24,19,30,20,66
2019-08-31,15,16,25,26,20,65
2019-08-30,11,19,22,25,22,64
2019-08-29,8,17,22,21,23,66
2019-08-28,11,29,26,19,21,68
2019-08-27,19,25,21,15,21,69
2019-08-26,11,26,20,17,21,70
2019-08-25,9,26,20,13,21,70
2019-08-24,19,19,17,14,19,71
2019-08-23,6,22,14,17,17,69
2019-08-22,13,13,14,17,19,67
2019-08-21,9,17,11,16,19,68
2019-08-20,14,14,12,14,21,66
2019-08-19,11,14,12,14,25,69
2019-08-18,9,12,12,16,25,71
2019-08-17,8,13,13,16,25,74
2019-08-16,8,17,17,13,25,77
2019-08-15,12,20,14,15,26,79
2019-08-14,17,24,11,20,25,79
2019-08-13,16,24,12,20,27,79
2019-08-12,16,17,7,20,28,78
2019-08-11,13,15,10,17,28,81
2019-08-10,11,16,11,16,31,78
2019-08-09,15,13,11,17,32,77
2019-08-08,8,13,12,18,34,76
2019-08-07,11,19,15,18,31,75
2019-08-06,11,19,16,21,30,77
2019-08-05,19,15,17,21,37,81
2019-08-04,10,14,16,25,33,82
2019-08-03,8,17,12,26,33,83
2019-08-02,10,21,14,27,33,83
2019-08-01,12,17,16,26,34,83
2019-07-31,13,12,21,21,35,81
2019-07-30,11,13,22,21,35,80
2019-07-29,11,15,20,24,35,82
2019-07-28,15,17,20,23,39,80
2019-07-27,9,24,18,26,37,82
2019-07-26,7,28,18,23,37,85
2019-07-25,20,30,21,29,40,91
2019-07-24,18,22,28,26,38,93
2019-07-23,19,24,32,27,38,93
2019-07-22,8,30,24,30,37,95
2019-07-21,12,33,26,33,33,102
2019-07-20,11,33,22,28,32,103
2019-07-19,15,30,15,27,34,101
2019-07-18,6,28,20,26,32,100
2019-07-17,16,31,21,26,31,99
2019-07-16,16,24,23,23,30,98
2019-07-15,17,26,23,24,32,95
2019-07-14,11,27,20,20,34,93
2019-07-13,11,23,21,19,38,89
2019-07-12,14,29,19,21,37,89
2019-07-11,15,19,18,19,37,89
2019-07-10,8,28,18,16,40,88
2019-07-09,18,25,20,18,37,88
2019-07-08,9,26,22,15,37,90
2019-07-07,17,21,19,19,35,88
2019-07-06,12,23,16,20,39,90
2019-07-05,9,23,21,17,42,88
2019-07-04,17,26,18,26,42,85
2019-07-03,15,30,20,28,38,85
2019-07-02,16,25,29,28,38,84
2019-07-01,12,22,26,27,42,83
2019-06-30,12,29,21,29,43,81
2019-06-29,12,24,20,30,45,78
2019-06-28,11,26,18,31,42,79
2019-06-27,15,28,22,31,41,76
2019-06-26,21,23,22,29,40,73
2019-06-25,12,19,22,28,38,72
2019-06-24,10,24,18,32,38,74
2019-06-23,13,22,16,30,38,77
2019-06-22,15,21,18,25,39,77
2019-06-21,13,20,19,23,43,78
2019-06-20,14,14,24,20,42,79
2019-06-19,11,12,28,18,39,81
2019-06-18,10,19,28,20,40,82
2019-06-17,3,33,23,21,38,78
2019-06-16,13,29,23,20,38,77
2019-06-15,14,31,17,23,35,78
2019-06-14,20,26,13,24,35,77
2019-06-13,10,21,14,29,31,76
2019-06-12,19,21,17,25,33,75
2019-06-11,10,28,28,30,31,74
2019-06-10,11,28,23,30,32,73
2019-06-09,13,25,23,28,31,74
2019-06-08,12,26,23,28,29,72
2019-06-07,19,23,21,26,28,72
2019-06-06,16,23,24,23,27,74
2019-06-05,13,18,21,25,27,73
2019-06-04,8,25,21,22,27,72
2019-06-03,18,28,20,20,27,72
2019-06-02,8,31,16,22,25,75
2019-06-01,13,25,22,18,26,72
2019-05-31,17,37,19,18,26,71
2019-05-30,23,21,18,14,26,73
2019-05-29,8,26,19,15,28,71
2019-05-28,23,27,18,18,31,72
2019-05-27,18,27,19,22,29,71
2019-05-26,10,28,18,25,24,72
2019-05-25,22,29,12,28,23,70
2019-05-24,18,34,13,24,25,69
2019-05-23,21,20,13,27,25,69
2019-05-22,20,16,15,26,28,69
2019-05-21,12,17,19,20,29,71
2019-05-20,10,22,20,17,31,71
2019-05-19,12,17,25,17,35,68
2019-05-18,11,18,28,16,37,66
2019-05-17,18,17,21,16,41,74
2019-05-16,9,26,18,19,39,75
2019-05-15,8,31,14,24,35,77
2019-05-14,19,29,10,25,39,76
2019-05-13,18,20,10,27,37,76
2019-05-12,12,18,11,24,40,74
2019-05-11,10,16,14,23,39,75
2019-05-10,12,11,15,24,39,75
2019-05-09,12,13,18,24,37,74
2019-05-08,9,16,25,20,37,72
2019-05-07,4,23,21,26,35,69
2019-05-06,12,16,26,25,32,68
2019-05-05,7,26,18,27,35,67
2019-05-04,14,26,13,30,33,64
2019-05-03,14,28,11,34,31,62
2019-05-02,14,30,13,31,32,59
2019-05-01,17,20,21,29,33,58
2019-04-30,12,18,27,25,34,57
2019-04-29,11,19,33,23,37,55
2019-04-28,9,26,23,26,36,56
2019-04-27,11,28,21,24,37,53
2019-04-26,12,32,21,21,35,53
2019-04-25,21,27,20,21,36,51
2019-04-24,11,23,23,18,38,52
2019-04-23,13,26,18,22,40,51
2019-04-22,15,23,13,22,40,51
2019-04-21,5,23,14,23,38,51
2019-04-20,10,24,11,22,40,48
2019-04-19,14,13,15,23,38,47
2019-04-18,16,19,16,25,34,46
2019-04-17,15,13,15,25,34,45
2019-04-16,5,17,17,24,32,45
2019-04-15,11,17,14,26,31,44
2019-04-14,7,16,17,27,34,43
2019-04-13,6,32,25,33,31,43
2019-04-12,18,32,24,32,28,42
2019-04-11,14,35,30,35,25,40
2019-04-10,14,32,26,30,29,40
2019-04-09,14,22,30,25,27,40
2019-04-08,9,24,27,21,30,38
2019-04-07,10,24,22,25,27,37
2019-04-06,9,27,21,23,28,37
2019-04-05,15,26,20,18,30,35
2019-04-04,18,26,19,17,27,35
2019-04-03,16,24,21,20,27,34
2019-04-02,18,20,19,19,29,36
2019-04-01,14,20,16,21,30,36
2019-03-31,6,25,15,17,30,39
2019-03-30,13,21,16,19,31,38
2019-03-29,17,21,13,21,32,38
2019-03-28,17,22,24,21,33,41
2019-03-26,14,24,25,24,37,44
2019-03-25,7,23,28,28,31,44
2019-03-24,12,23,22,30,31,45
2019-03-23,6,28,24,30,29,45
2019-03-22,10,33,29,33,31,42
2019-03-21,11,30,27,34,32,42
2019-03-20,13,21,25,33,34,44
2019-03-19,7,26,21,38,30,45
2019-03-18,12,25,25,33,31,48
2019-03-17,11,23,23,34,35,47
2019-03-16,10,18,26,30,35,46
2019-03-15,14,27,34,42,32,45
2019-03-14,10,29,27,41,28,46
2019-03-13,6,28,26,42,24,47
2019-03-12,13,35,29,36,26,47
2019-03-11,16,24,29,36,27,45
2019-03-10,11,24,28,34,28,51
2019-03-09,9,18,26,31,31,50
2019-03-08,6,35,37,30,34,53
2019-03-07,11,40,32,26,36,51
2019-03-06,10,40,30,23,33,50
2019-03-05,16,30,28,22,30,51
2019-03-04,12,27,21,20,33,51
2019-03-03,10,24,18,17,38,50
2019-03-02,10,39,15,19,39,48
2019-03-01,18,26,14,21,38,48
2019-02-28,11,20,16,23,38,48
2019-02-27,9,13,17,21,36,49
2019-02-26,14,19,17,19,37,50
2019-02-25,4,21,13,20,39,49
2019-02-24,11,20,10,28,34,54
2019-02-23,11,17,11,29,36,54
2019-02-22,20,25,17,32,37,56
2019-02-21,6,23,22,29,37,55
2019-02-20,17,10,27,29,33,54
2019-02-19,9,27,24,38,27,55
2019-02-18,5,30,21,36,28,55
2019-02-17,15,25,21,31,28,53
2019-02-16,10,35,22,34,25,53
2019-02-15,13,26,27,29,24,51
2019-02-14,12,22,25,30,20,52
2019-02-13,13,28,32,32,18,51
2019-02-12,13,25,40,30,21,51
2019-02-11,11,40,31,30,22,52
2019-02-10,17,40,35,25,24,57
2019-02-09,9,40,35,24,21,58
2019-02-08,23,46,33,19,22,59
2019-02-07,19,39,30,18,20,58
2019-02-06,29,48,30,15,23,57
2019-02-05,14,41,24,18,23,55
2019-02-04,23,46,21,17,23,55
2019-02-03,30,25,14,18,24,58
2019-02-02,10,27,10,15,24,58
2019-02-01,11,20,10,17,23,56
2019-01-31,7,17,13,13,24,56
2019-01-30,19,12,16,14,22,59
2019-01-29,6,15,11,14,23,60
2019-01-28,7,15,16,14,22,64
2019-01-27,4,19,12,17,25,70
2019-01-26,8,15,12,17,26,68
2019-01-25,7,19,13,18,29,70
2019-01-24,7,23,14,19,29,72
2019-01-23,11,22,20,13,32,73
2019-01-22,10,15,20,12,30,73
2019-01-21,16,12,21,16,27,79
2019-01-20,7,19,19,19,27,80
2019-01-19,6,27,15,19,28,78
2019-01-18,14,45,15,29,36,78
2019-01-17,16,37,13,27,39,76
2019-01-16,18,22,14,30,36,76
2019-01-08,6,32,18,17,50,72
2019-01-07,8,29,18,21,49,71
2019-01-06,11,28,13,22,52,72
2019-01-05,7,42,15,23,54,68
2019-01-04,13,31,16,29,52,70
2019-01-03,14,26,13,32,51,70
2019-01-02,10,13,13,37,51,64
2019-01-01,5,15,14,42,48,61
2018-12-31,7,15,19,36,50,59
2018-12-30,7,13,19,42,46,58
2018-12-29,8,19,20,40,46,56
2018-12-28,7,15,27,34,45,55
2018-12-27,4,19,25,34,45,54
2018-12-26,5,18,30,31,46,51
2018-12-25,5,19,31,28,44,49
2018-12-24,6,22,27,28,42,49
2018-12-23,8,32,37,25,44,50
2018-12-22,7,52,41,24,41,50
2018-12-21,20,48,31,25,42,46
2018-12-20,8,47,30,22,39,47
2018-12-19,15,35,26,23,42,45
2018-12-18,12,36,23,27,43,42
2018-12-17,13,28,21,31,39,42
2018-12-16,7,42,23,32,39,43
2018-12-15,17,32,28,32,38,41
2018-12-14,12,39,28,32,36,41
2018-12-13,12,42,28,34,35,40
2018-12-12,13,33,25,34,38,40
2018-12-11,10,25,25,30,40,39
2018-12-10,7,26,27,27,35,40
2018-12-09,5,25,26,29,34,39
2018-12-08,11,22,26,27,33,37
2018-12-07,11,20,25,26,32,37
2018-12-06,9,25,20,27,32,38
2018-12-05,9,41,23,31,30,41
2018-12-04,13,31,24,30,28,42
2018-12-03,16,23,26,25,30,43
2018-12-02,11,30,26,28,30,40
2018-12-01,13,27,24,26,32,35
2018-11-30,14,30,23,30,29,39
2018-11-29,7,26,17,31,26,39
2018-11-28,8,38,22,27,27,39
2018-11-27,12,27,24,26,25,37
2018-11-26,13,15,28,22,25,43
2018-11-25,10,17,34,20,30,42
2018-11-24,4,24,28,19,31,41
2018-11-23,3,37,26,22,31,39
2018-11-22,13,34,22,21,29,41
2018-11-21,12,32,20,21,32,40
2018-11-20,9,29,23,17,30,40
2018-11-19,9,21,20,20,28,40
2018-11-18,8,32,23,23,28,40
2018-11-17,11,29,20,24,27,38
2018-11-16,8,31,16,23,25,36
2018-11-15,11,21,17,24,20,36
2018-11-14,8,25,18,30,22,37
2018-11-13,12,27,25,31,22,38
2018-11-12,9,25,21,32,27,36
2018-11-11,9,24,20,34,28,33
2018-11-10,8,32,25,29,29,34
2018-11-09,12,26,31,24,25,34
2018-11-08,12,29,36,21,21,34
2018-11-07,13,27,41,24,21,33
2018-11-06,9,27,38,20,20,38
2018-11-05,15,36,30,23,22,37
2018-11-04,5,47,24,18,22,36
2018-11-03,15,39,19,20,24,36
2018-11-02,11,34,17,20,23,37
2018-11-01,21,26,22,20,20,39
2018-10-31,10,21,20,17,20,37
2018-10-30,5,14,24,16,20,37
2018-10-29,8,17,21,18,23,40
2018-10-28,11,23,18,21,24,41
2018-10-27,4,24,14,24,21,43
2018-10-26,14,27,20,24,22,43
2018-10-25,5,25,19,17,22,46
2018-10-24,11,27,24,15,25,51
2018-10-23,8,22,23,15,23,51
2018-10-22,8,20,19,15,26,51
2018-10-21,4,24,12,17,28,47
2018-10-20,7,26,15,14,30,45
2018-10-19,8,27,14,14,29,43
2018-10-18,9,20,18,18,25,44
2018-10-17,10,24,22,19,27,43
2018-10-16,11,19,21,16,30,43
2018-10-15,8,27,19,18,30,47
2018-10-14,7,27,19,19,29,45
2018-10-13,10,23,15,21,27,44
2018-10-12,14,22,11,19,29,42
2018-10-11,10,31,16,18,32,41
2018-10-10,10,26,20,18,31,41
2018-10-09,6,20,23,18,33,40
2018-10-08,6,17,26,16,31,40
2018-10-07,5,24,23,13,35,37
2018-10-06,7,26,22,15,35,33
2018-10-05,11,32,16,21,29,33
2018-10-04,10,26,16,20,30,32
2018-10-03,11,27,14,24,30,31
2018-10-02,10,23,13,27,30,31
2018-10-01,6,21,12,26,29,31
2018-09-30,10,27,7,30,28,32
2018-09-29,8,23,12,26,28,31
2018-09-28,8,24,18,21,27,31
2018-09-27,4,22,22,19,26,31
2018-09-26,4,17,31,15,25,32
2018-09-25,10,21,25,19,25,34
2018-09-24,9,23,18,17,27,35
2018-09-23,5,28,17,15,26,35
2018-09-22,5,29,14,16,25,34
2018-09-21,17,30,17,18,22,33
2018-09-20,12,31,22,20,20,33
2018-09-19,13,20,25,16,25,30
2018-09-18,6,23,17,17,29,26
2018-09-17,9,26,14,20,29,26
2018-09-16,5,28,11,20,30,27
2018-09-15,14,22,10,20,31,25
2018-09-14,10,19,14,16,32,25
2018-09-13,8,17,22,17,32,27
2018-09-12,6,16,18,19,32,26
2018-09-11,5,22,20,21,31,28
2018-09-10,7,27,14,19,30,30
2018-09-09,10,23,13,20,32,28
2018-09-08,3,25,17,21,31,26
2018-09-07,9,25,17,21,31,28
2018-09-06,14,25,20,19,36,26
2018-09-05,7,24,20,18,35,27
2018-09-04,10,17,21,21,30,29
2018-09-03,6,19,16,26,25,29
2018-09-02,7,22,14,29,24,27
2018-09-01,5,31,15,29,26,24
2018-08-31,6,26,14,30,25,24
2018-08-30,9,31,17,33,28,24
2018-08-29,11,22,22,35,23,24
2018-08-28,9,20,27,31,22,24
2018-08-27,4,23,28,29,22,28
2018-08-26,3,30,30,26,23,29
2018-08-25,5,34,29,22,22,29
2018-08-24,13,43,27,26,21,29
2018-08-23,8,45,19,25,19,29
2018-08-22,13,37,26,18,19,31
2018-08-21,9,40,33,20,21,30
2018-08-20,13,28,33,17,19,30
2018-08-19,5,27,26,18,20,31
2018-08-18,5,30,17,20,22,29
2018-08-17,5,40,17,21,19,30
2018-08-16,11,46,16,22,15,31
2018-08-15,15,36,17,27,14,32
2018-08-14,14,24,30,25,15,32
2018-08-13,6,20,30,25,14,33
2018-08-12,4,37,22,28,14,33
2018-08-11,5,32,24,25,14,32
2018-08-10,8,31,23,17,14,32
2018-08-09,14,30,23,15,15,31
2018-08-08,6,32,25,11,14,30
2018-08-07,9,27,26,9,16,30
2018-08-06,13,27,22,7,17,34
2018-08-05,7,32,17,10,17,33
2018-08-04,9,43,13,13,13,34
2018-08-03,11,35,10,12,12,34
2018-08-02,9,26,8,14,11,34
2018-08-01,15,26,14,11,13,34
2018-07-31,15,34,15,15,15,33
2018-07-30,18,22,10,17,16,34
2018-07-29,9,22,9,14,19,39
2018-07-28,4,26,11,12,23,36
2018-07-27,16,24,13,14,24,35
2018-07-26,16,24,20,13,22,35
2018-07-25,8,20,14,14,22,35
2018-07-24,5,20,15,16,21,34
2018-07-23,13,24,14,19,20,35
2018-07-22,9,28,13,20,23,35
2018-07-21,6,21,12,23,23,37
2018-07-20,11,29,14,22,23,35
2018-07-19,12,18,16,20,24,34
2018-07-18,9,22,15,22,23,34
2018-07-17,8,17,22,19,22,33
2018-07-15,9,26,18,18,22,30
2018-07-14,10,25,17,17,21,30
2018-07-13,12,36,15,17,20,32
2018-07-12,19,23,12,21,19,35
2018-07-11,17,26,13,23,21,34
2018-07-10,9,21,15,23,22,35
2018-07-09,9,14,16,22,26,38
2018-07-08,6,13,16,21,26,38
2018-07-07,3,18,19,17,26,38
2018-07-06,10,21,19,18,24,39
2018-07-05,8,26,20,19,29,36
2018-07-04,4,29,23,18,29,35
2018-07-03,9,23,22,15,31,36
2018-07-02,10,30,17,17,38,36
2018-07-01,7,35,17,21,35,37
2018-06-30,9,37,13,23,34,36
2018-06-29,8,28,14,23,32,37
2018-06-28,10,23,16,28,32,39
2018-06-27,10,19,15,30,35,40
2018-06-26,9,14,17,28,37,40
2018-06-25,4,19,18,30,35,42
2018-06-24,5,19,21,24,39,43
2018-06-23,9,16,21,22,37,42
2018-06-22,9,23,21,21,38,39
2018-06-21,5,22,22,20,40,38
2018-06-20,7,18,20,18,40,39
2018-06-19,6,18,17,21,38,37
2018-06-18,5,21,15,23,40,36
2018-06-17,3,21,14,27,40,36
2018-06-16,7,21,15,28,38,36
2018-06-15,5,18,20,26,37,35
2018-06-14,6,13,18,26,34,34
2018-06-13,5,10,20,26,32,33
2018-06-12,3,18,21,26,27,34
2018-06-11,9,16,19,26,26,34
2018-06-10,4,20,16,29,23,35
2018-06-09,3,16,17,31,25,32
2018-06-08,8,25,15,31,24,33
2018-06-07,7,26,19,27,23,32
2018-06-06,9,20,24,26,22,31
2018-06-05,9,17,32,20,22,31
2018-06-04,5,19,31,19,22,30
2018-06-03,6,29,24,18,24,33
2018-06-02,9,26,25,22,21,35
2018-06-01,7,35,19,22,21,36
2018-05-31,9,36,19,23,19,36
2018-05-30,12,35,18,22,21,32
2018-05-29,15,22,18,26,19,31
2018-05-28,8,16,18,24,21,29
2018-05-27,6,19,15,24,25,30
2018-05-26,7,19,18,20,26,27
2018-05-25,9,26,17,17,27,28
2018-05-24,8,18,19,18,25,27
2018-05-23,7,28,19,17,25,25
2018-05-22,14,31,24,16,24,24
2018-05-21,13,26,22,17,26,25
2018-05-20,7,30,18,17,28,27
2018-05-19,8,37,18,17,26,26
2018-05-18,11,30,15,19,28,26
2018-05-17,11,26,20,19,27,26
2018-05-16,15,29,28,17,27,28
2018-05-15,8,24,28,16,27,29
2018-05-14,17,22,28,22,26,29
2018-05-13,7,32,17,23,27,31
2018-05-12,7,39,19,22,28,30
2018-05-11,9,37,10,26,30,28
2018-05-10,12,34,13,31,26,29
2018-05-09,13,23,15,30,27,29
2018-05-08,14,18,15,29,28,30
2018-05-07,7,15,23,24,29,28
2018-05-06,6,18,23,24,30,26
2018-05-05,4,22,20,24,28,25
2018-05-04,5,23,21,23,27,25
2018-05-03,13,29,21,18,26,25
2018-05-02,7,26,19,17,27,25
2018-05-01,9,23,18,17,29,25
2018-04-30,12,20,17,19,28,26
2018-04-29,3,21,15,20,27,30
2018-04-28,6,23,16,18,28,28
2018-04-27,12,23,18,17,30,28
2018-04-26,6,20,20,18,35,27
2018-04-25,9,17,19,20,34,26
2018-04-24,4,17,21,24,29,27
2018-04-23,6,25,15,32,31,28
2018-04-22,2,27,16,29,32,32
2018-04-21,6,25,16,31,32,31
2018-04-20,19,22,16,33,27,31
2018-04-19,4,21,19,29,29,29
2018-04-18,8,21,20,29,30,27
2018-04-17,15,19,27,26,29,26
2018-04-16,4,23,28,26,34,25
2018-04-15,2,27,23,28,33,28
2018-04-14,5,27,23,28,32,27
2018-04-13,8,41,18,26,33,27
2018-04-12,8,37,16,29,36,23
2018-04-11,12,33,26,26,39,22
2018-04-10,12,17,32,24,36,22
2018-04-09,2,16,26,32,32,21
2018-04-08,7,23,24,33,28,21
2018-04-07,5,33,18,33,25,23
2018-04-06,11,33,20,31,29,23
2018-04-05,8,25,22,33,30,21
2018-04-04,13,34,27,33,32,24
2018-04-03,16,26,27,31,28,27
2018-04-02,8,28,24,28,28,25
2018-04-01,9,25,26,25,27,25
2018-03-31,6,29,28,20,27,24
2018-03-30,15,22,25,21,27,23
2018-03-29,10,31,22,20,24,22
2018-03-28,14,36,20,22,25,20
2018-03-27,11,34,21,23,23,18
2018-03-26,6,28,24,25,23,18
2018-03-25,8,27,22,24,23,20
2018-03-24,9,32,29,26,21,20
2018-03-23,9,32,26,28,25,20
2018-03-22,11,42,30,25,28,19
2018-03-21,6,35,33,22,28,18
2018-03-20,13,30,29,18,27,17
2018-03-19,14,30,26,20,31,18
2018-03-18,6,37,21,16,33,16
2018-03-17,8,33,22,17,29,16
2018-03-16,10,31,19,16,28,17
2018-03-15,9,31,23,16,27,19
2018-03-14,6,35,27,18,25,19
2018-03-13,7,24,26,18,28,16
2018-03-12,6,28,19,25,29,15
2018-03-11,7,29,15,28,28,16
2018-03-10,9,29,15,24,28,15
2018-03-09,11,20,14,26,26,16
